lot_id,first_issue_date,first_issue_year,outcome,lot_size_original,lot_size_source,land_width,land_depth,geolocalarea,roll_number,folioID,PID,site_id,tax_coord,lot_size_missing
002649276,2018-06-27,2018,sf_rebuild_or_upgrade,6361.11,residentialInventory,48.3,131.7,Renfrew-Collingwood,022280701650000,A000002X5A,002649276,002649276,28070165,FALSE
002659964,2019-01-17,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027607110940083,A000003W3P,002659964,VAS320,60711094,TRUE
002661179,2018-07-09,2018,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603114980031,A000003U6D,002661179,VAS524,60311498,TRUE
002662167,2019-07-05,2019,sf_rebuild_or_upgrade,3289,residentialInventory,32.5,101.2,Renfrew-Collingwood,022297700850000,A000002X7S,002662167,002662167,29770085,FALSE
002668955,2020-07-30,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Fairview,007688130040032,A000001465,002668955,VAS90,68813004,TRUE
002672782,2021-03-24,2021,sf_rebuild_or_upgrade,,residentialInventory,,,Mount Pleasant,013645197060003,A000001PAE,002672782,VAS1025,64519706,TRUE
002673622,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460031,A000003TJ8,002673622,VAS1470,60210846,TRUE
002675102,2017-02-20,2017,sf_rebuild_or_upgrade,4032.6,residentialInventory,33,122.2,Hastings-Sunrise,020585312540000,A000002QP6,002675102,002675102,58531254,FALSE
002675340,2018-06-28,2018,sf_rebuild_or_upgrade,7150,residentialInventory,65,110,West Point Grey,001633021740000,A0000000CS,002675340,002675340,63302174,FALSE
002678691,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460027,A000003TJ4,002678691,VAS1470,60210846,TRUE
002678748,2025-08-01,2025,sf_rebuild_or_upgrade,3828,residentialInventory,33,116,Hastings-Sunrise,020281602800000,A000002P29,002678748,002678748,28160280,FALSE
002678811,2024-02-27,2024,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027605108600002,A000003UMB,002678811,VAS648,60510860,TRUE
002679094,2018-03-07,2018,sf_rebuild_or_upgrade,2816,residentialInventory,32,88,Kitsilano,002095642160000,A0000004QE,002679094,002679094,09564216,FALSE
002679329,2022-09-02,2022,sf_rebuild_or_upgrade,5035.8,residentialInventory,33,152.6,Kensington-Cedar Cottage,014270686870000,A000001VEL,002679329,002679329,27068687,FALSE
002684250,2022-11-02,2022,sf_rebuild_or_upgrade,2984.1,residentialInventory,34.3,87,Mount Pleasant,013214684600000,A000001L5M,002684250,002684250,21468460,FALSE
002685469,2021-04-12,2021,sf_rebuild_or_upgrade,2722.5,residentialInventory,33,82.5,Kensington-Cedar Cottage,015236694290000,A0000022SA,002685469,002685469,23669429,FALSE
002686635,2020-11-26,2020,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603109740119,A000003U42,002686635,VAS198,60310974,TRUE
002692741,2020-11-03,2020,duplex,3960,residentialInventory,33,120,Kitsilano,002045674290000,A0000003TR,002692741,002692741,04567429,FALSE
002696738,2017-09-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027606114550027,A000003VKJ,002696738,VAS78,60611455,TRUE
002698536,2017-02-23,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002631087790026,A00000064U,002698536,VAS564,63108779,TRUE
002702924,2018-01-09,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Fairview,007632124530007,A000000W82,002702924,VAS1291,63212453,TRUE
002703084,2025-07-15,2025,sf_rebuild_or_upgrade,3498,residentialInventory,33,106,Hastings-Sunrise,020594305640000,A000002RVE,002703084,002703084,59430564,FALSE
002705346,2021-09-13,2021,duplex,4101.9,residentialInventory,33,124.3,Kensington-Cedar Cottage,019231744590000,A000002KKN,002705346,EPS9918,23174459,FALSE
002710692,2017-02-23,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002631087790006,A000000648,002710692,VAS564,63108779,TRUE
002715881,2025-05-16,2025,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027613119390003,A000003X8X,002715881,031972462,61311945,TRUE
002716674,2020-07-24,2020,sf_rebuild_or_upgrade,3564,residentialInventory,33,108,Hastings-Sunrise,020604271230000,A000002SUE,002716674,002716674,60427123,FALSE
002717026,2019-12-04,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027116601060041,A000003RW7,002717026,VAS1135,11660106,TRUE
002717565,2018-06-18,2018,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027605117320022,A000003UU1,002717565,VAS609,60511732,TRUE
002719592,2017-12-13,2017,sf_rebuild_or_upgrade,9649.2,residentialInventory,66,146.2,Shaughnessy,008718144950000,A0000016L8,002719592,002719592,71814495,FALSE
002722461,2019-12-04,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027116601060032,A000003RVY,002722461,VAS1135,11660106,TRUE
002726530,2019-01-17,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027607110940009,A000003W1H,002726530,VAS320,60711094,TRUE
002727633,2019-10-10,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027615118690014,A000003XU3,002727633,VAS1351,61511869,TRUE
002728087,2019-10-10,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027615118690016,A000003XU5,002728087,VAS1351,61511869,TRUE
002729130,2020-08-06,2020,sf_rebuild_or_upgrade,19000,residentialInventory,100,190,Shaughnessy,008120747040000,A00000157A,002729130,002729130,12074704,FALSE
002738139,2022-08-08,2022,duplex,4480,residentialInventory,40,112,Hastings-Sunrise,020277592680000,A000002NV8,002738139,002738139,27759268,FALSE
002760959,2022-04-04,2022,sf_rebuild_or_upgrade,3579,residentialInventory,30,119.3,Riley Park,016198713650000,A0000026SB,002760959,002760959,19871365,FALSE
002767082,2025-12-01,2025,sf_rebuild_or_upgrade,4254.5,residentialInventory,33.5,127,Hastings-Sunrise,021611282550000,A000002U24,002767082,002767082,61128255,FALSE
002772248,2019-12-09,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002631077450002,A0000005YT,002772248,VAS694,63107745,TRUE
002786354,2019-07-04,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Shaughnessy,008739130190066,A0000016XK,002786354,VAS368,13573006,TRUE
002786893,2019-05-23,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027609108930035,A000003WFP,002786893,VAS1395,60910893,TRUE
002788691,2017-09-15,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027606114550023,A000003VKE,002788691,VAS78,60611455,TRUE
002799430,2020-01-02,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002640077940006,A00000096J,002799430,VAS806,64007794,TRUE
002801353,2022-05-26,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Mount Pleasant,013687197080027,A000001T4D,002801353,VAS300,68719708,TRUE
002801655,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460042,A000003TJK,002801655,VAS1470,60210846,TRUE
002802171,2021-06-08,2021,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027606115590037,A000003VN9,002802171,VAS361,60611559,TRUE
002804671,2022-03-01,2022,sf_rebuild_or_upgrade,4026,residentialInventory,33,122,Grandview-Woodland,014598235200000,A000001XFU,002804671,002804671,59823520,FALSE
002807149,2017-07-11,2017,sf_rebuild_or_upgrade,4950,residentialInventory,45,110,Renfrew-Collingwood,022684314240000,A000002XVG,002807149,002807149,68431424,FALSE
002811235,2025-06-26,2025,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014568267310007,A000001VHC,002811235,VAS237,56826731,TRUE
002815516,2017-08-21,2017,sf_rebuild_or_upgrade,4827.24,residentialInventory,39.6,121.9,Victoria-Fraserview,017233793370000,A000002C71,002815516,002815516,23379337,FALSE
002817144,2025-07-29,2025,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027615118580104,A000003XTB,002817144,VAS178,61511858,TRUE
002818329,2017-04-11,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002631084470006,A00000062F,002818329,VAS195,63108447,TRUE
002821699,2019-11-27,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Fairview,007684165070023,A0000013K0,002821699,VAS473,68416507,TRUE
002824485,2017-03-10,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,004090710050001,A000000LGQ,002824485,VAS610,09071005,TRUE
002834944,2019-11-27,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Fairview,007684165070036,A0000013KD,002834944,VAS473,68416507,TRUE
002842416,2022-11-09,2022,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027609117640013,A000003WS6,002842416,VAS264,60911764,TRUE
002842521,2021-12-21,2021,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014255566060014,A000001UMA,002842521,VAS425,25556606,TRUE
002844117,2019-01-18,2019,sf_rebuild_or_upgrade,6226,residentialInventory,44,141.5,Victoria-Fraserview,025828251630000,A000003GRD,002844117,002844117,82825163,FALSE
002852420,2024-06-07,2024,sf_rebuild_or_upgrade,4026,residentialInventory,33,122,Sunset,016216758190000,A0000027XB,002852420,002852420,21675819,FALSE
002854121,2020-06-04,2020,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027116613040014,A000003RZ1,002854121,VAS480,11661304,TRUE
002857901,2023-10-24,2023,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027615116570003,A000003XKD,002857901,VAS255,61511657,TRUE
002859262,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460011,A000003THN,002859262,VAS1470,60210846,TRUE
002860147,2019-07-04,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Shaughnessy,008135730060065,A0000015JX,002860147,VAS368,13573006,TRUE
002862735,2023-04-06,2023,sf_rebuild_or_upgrade,3833.94,residentialInventory,31.4,122.1,Kensington-Cedar Cottage,019239717690000,A000002LDW,002862735,002862735,23971769,FALSE
002863588,2022-10-04,2022,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027617114050036,A000003YFE,002863588,VAS414,61711405,TRUE
002865360,2019-04-29,2019,sf_rebuild_or_upgrade,2640,residentialInventory,40,66,Kitsilano,002041642040000,A0000003Q7,002865360,002865360,04164204,FALSE
002869161,2017-03-10,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,004090710050014,A000000LH3,002869161,VAS610,09071005,TRUE
002870304,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300001,A000000PMK,002870304,VAS9,07873930,TRUE
002870819,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300002,A000000PML,002870819,VAS9,07873930,TRUE
002871084,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300004,A000000PMN,002871084,VAS9,07873930,TRUE
002871181,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300005,A000000PMP,002871181,VAS9,07873930,TRUE
002871301,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300006,A000000PMQ,002871301,VAS9,07873930,TRUE
002871891,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300007,A000000PMR,002871891,VAS9,07873930,TRUE
002873028,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300008,A000000PMS,002873028,VAS9,07873930,TRUE
002873150,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300009,A000000PMT,002873150,VAS9,07873930,TRUE
002873460,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300010,A000000PMU,002873460,VAS9,07873930,TRUE
002873516,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300011,A000000PMV,002873516,VAS9,07873930,TRUE
002873575,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300012,A000000PMW,002873575,VAS9,07873930,TRUE
002873681,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300013,A000000PMX,002873681,VAS9,07873930,TRUE
002873745,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300014,A000000PMY,002873745,VAS9,07873930,TRUE
002873796,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300016,A000000PN0,002873796,VAS9,07873930,TRUE
002873851,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300018,A000000PN2,002873851,VAS9,07873930,TRUE
002873893,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300019,A000000PN3,002873893,VAS9,07873930,TRUE
002874288,2019-12-12,2019,duplex,4818,residentialInventory,33,146,Sunset,019218765200000,A000002JCR,002874288,EPS8534,21876520,FALSE
002877511,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300020,A000000PN4,002877511,VAS9,07873930,TRUE
002877660,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300021,A000000PN5,002877660,VAS9,07873930,TRUE
002877716,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300022,A000000PN6,002877716,VAS9,07873930,TRUE
002877767,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300023,A000000PN7,002877767,VAS9,07873930,TRUE
002877864,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300024,A000000PN8,002877864,VAS9,07873930,TRUE
002878038,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300015,A000000PMZ,002878038,VAS9,07873930,TRUE
002884747,2025-06-26,2025,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014568267310014,A000001VHK,002884747,VAS237,56826731,TRUE
002892511,2019-11-18,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Kerrisdale,005081752990005,A000000PYR,002892511,VAS1507,08175299,TRUE
002895404,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460015,A000003THS,002895404,VAS1470,60210846,TRUE
002915821,2022-03-10,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,005078739300017,A000000PN1,002915821,VAS9,07873930,TRUE
002915847,2019-11-18,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Kerrisdale,005081752990006,A000000PYS,002915847,VAS1507,08175299,TRUE
002925401,2019-12-05,2019,sf_rebuild_or_upgrade,5247,residentialInventory,45,116.6,Marpole,012816144550000,A000001HTJ,002925401,002925401,81614455,FALSE
002927535,2020-11-26,2020,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027603109740066,A000003U2H,002927535,VAS198,60310974,TRUE
002927764,2021-06-08,2021,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027606115590005,A000003VMB,002927764,VAS361,60611559,TRUE
002934264,2018-09-13,2018,sf_rebuild_or_upgrade,5321.25,residentialInventory,49.5,107.5,Hastings-Sunrise,020296601850000,A000002P8M,002934264,002934264,29660185,FALSE
002936950,2018-11-20,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Arbutus Ridge,004083715740096,A000000LEQ,002936950,VAS146,08371574,TRUE
002946921,2019-11-18,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Kerrisdale,005081752990001,A000000PYM,002946921,VAS1507,08175299,TRUE
002951673,2020-12-15,2020,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002092627800011,A0000004MH,002951673,VAS392,09262780,TRUE
002953510,2019-10-10,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027615118690017,A000003XU6,002953510,VAS1351,61511869,TRUE
002955369,2022-09-08,2022,sf_rebuild_or_upgrade,6960,residentialInventory,58,120,Oakridge,011161792560000,A000001DFB,002955369,002955369,16179256,FALSE
002955466,2020-10-23,2020,sf_rebuild_or_upgrade,5402.04,residentialInventory,43.6,123.9,Sunset,017230810290000,A000002C22,002955466,002955466,23081029,FALSE
002960869,2023-02-24,2023,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014607234020017,A000001Y48,002960869,VAS393,60723402,TRUE
002961041,2018-12-24,2018,sf_rebuild_or_upgrade,3840,residentialInventory,32,120,Kensington-Cedar Cottage,016212719440000,A0000027FY,002961041,002961041,21271944,FALSE
002961156,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460038,A000003TJF,002961156,VAS1470,60210846,TRUE
002961270,2021-03-24,2021,sf_rebuild_or_upgrade,,residentialInventory,,,Mount Pleasant,013645197060062,A000001PC5,002961270,VAS1025,64519706,TRUE
002968401,2023-09-22,2023,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002631077030015,A0000005XT,002968401,VAS219,63107703,TRUE
002968673,2018-04-10,2018,sf_rebuild_or_upgrade,,residentialInventory,,,Kitsilano,002630092400011,A0000005UW,002968673,VAS68,63009240,TRUE
002970724,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460022,A000003THZ,002970724,VAS1470,60210846,TRUE
002989697,2021-06-04,2021,sf_rebuild_or_upgrade,5615,residentialInventory,50,112.3,West Point Grey,001032688310000,A000000055,002989697,002989697,03268831,FALSE
003008282,2021-10-20,2021,sf_rebuild_or_upgrade,3630,residentialInventory,33,110,Hastings-Sunrise,020600274580000,A000002SGJ,003008282,003008282,60027458,FALSE
003009041,2024-11-07,2024,sf_rebuild_or_upgrade,2508,residentialInventory,38,66,Grandview-Woodland,014253631440000,A000001UG2,003009041,003009041,25363144,FALSE
003009874,2024-06-26,2024,duplex,4825,residentialInventory,50,96.5,Killarney,024316758450000,A000003AA9,003009874,EPS11389,31675845,FALSE
003021009,2023-08-03,2023,duplex,5856,residentialInventory,48,122,Hastings-Sunrise,020587300350000,A000002QZE,003021009,EPS10159,58730035,FALSE
003021947,2017-06-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027602108460008,A000003THK,003021947,VAS1470,60210846,TRUE
003022064,2019-05-23,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027609108930026,A000003WFE,003022064,VAS1395,60910893,TRUE
003042189,2019-06-03,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027606109310005,A000003VAB,003042189,VAS387,60610931,TRUE
003042286,2017-11-27,2017,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027120601770019,A000003S4W,003042286,VAS1023,12060177,TRUE
003048047,2019-10-10,2019,sf_rebuild_or_upgrade,,residentialInventory,,,West End,027615118690007,A000003XTW,003048047,VAS1351,61511869,TRUE
003048349,2017-02-21,2017,sf_rebuild_or_upgrade,,residentialInventory,,,Downtown,00925000,A0000NXEYU,003048349,015642623,19060127,TRUE
003055647,2023-07-19,2023,sf_rebuild_or_upgrade,4640,residentialInventory,40,116,Hastings-Sunrise,021616289120000,A000002UE2,003055647,003055647,61628912,FALSE
003055850,2017-03-08,2017,sf_rebuild_or_upgrade,5028.6,residentialInventory,49.3,102,Kensington-Cedar Cottage,019727219920000,A000002MNP,003055850,003055850,72721992,FALSE
003057674,2019-07-04,2019,sf_rebuild_or_upgrade,,residentialInventory,,,Shaughnessy,008739130190056,A0000016X9,003057674,VAS368,13573006,TRUE
003069362,2022-05-26,2022,sf_rebuild_or_upgrade,,residentialInventory,,,Mount Pleasant,013687197080007,A000001T3T,003069362,VAS300,68719708,TRUE
003082296,2021-11-17,2021,sf_rebuild_or_upgrade,2013,residentialInventory,30.5,66,Kensington-Cedar Cottage,014234650750000,A000001TW5,003082296,003082296,23465075,FALSE
003090931,2023-02-24,2023,sf_rebuild_or_upgrade,,residentialInventory,,,Grandview-Woodland,014607234020005,A000001Y3W,003090931,VAS393,60723402,TRUE
